,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,source_url,text_url,rating,dogs_dictionary,favorite_count,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
287,788908386943430656,,,2016-10-20 01:03:11,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af",,,,https://twitter.com/dog_rates/status/788908386943430656/photo/1,11.0,10.0,Lucy,http://twitter.com/download/iphone,https://t.co/3BXh073tDm,1.1,,30653,14409,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,remote_control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden_retriever,0.0340897,True
288,788765914992902144,,,2016-10-19 15:37:03,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly,,,,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12.0,10.0,Butter,http://twitter.com/download/iphone,https://t.co/x5gXRS1abq,1.2,,30658,12014,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,cocker_spaniel,0.500509,True,golden_retriever,0.27273400000000003,True,jigsaw_puzzle,0.041475800000000014,False
289,788412144018661376,,,2016-10-18 16:11:17,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af,,,,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11.0,10.0,Dexter,http://twitter.com/download/iphone,https://t.co/4DhSsC1W7S,1.1,,16060,5990,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,golden_retriever,0.805238,True,labrador_retriever,0.113798,True,brittany_spaniel,0.0385587,True
290,788150585577050112,,,2016-10-17 22:51:57,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats,,,,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13.0,10.0,Leo,http://twitter.com/download/iphone,https://t.co/xosHjFzVXc,1.3,,6865,1510,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,chow,0.814145,True,pomeranian,0.112704,True,chihuahua,0.0158832,True
291,787810552592695296,,,2016-10-17 00:20:47,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent,,,,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11.0,10.0,Frank,http://twitter.com/download/iphone,https://t.co/pNNjBtHWPc,1.1,,9717,3540,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,pug,0.362835,True,french_bulldog,0.221864,True,english_setter,0.0804183,True
292,787717603741622272,,,2016-10-16 18:11:26,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere,,,,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13.0,10.0,Tonks,http://twitter.com/download/iphone,https://t.co/i622ZbWkUp,1.3,puppo,11416,3240,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,german_shepherd,0.992339,True,malinois,0.00492039,True,kelpie,0.0008528019999999999,True
293,787322443945877504,,,2016-10-15 16:01:13,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10,,,,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10.0,10.0,Lincoln,http://twitter.com/download/iphone,https://t.co/lsrR83SiVp,1.0,,8726,2032,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,seat_belt,0.747739,False,golden_retriever,0.105703,True,dingo,0.0172568,False
294,786963064373534720,,,2016-10-14 16:13:10,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire,,,,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12.0,10.0,Rory,http://twitter.com/download/iphone,https://t.co/ibj5g6xaAj,1.2,,29725,9327,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden_retriever,0.915303,True,saluki,0.0462126,True,labrador_retriever,0.0375041,True
295,786709082849828864,,,2016-10-13 23:23:56,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10",,,,https://twitter.com/dog_rates/status/786709082849828864/photo/1,9.75,10.0,Logan,http://twitter.com/download/iphone,https://t.co/yBO5wuqaPS,0.975,,20296,7069,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,pomeranian,0.467321,True,persian_cat,0.122978,False,chow,0.102654,True
296,786664955043049472,,,2016-10-13 20:28:35,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10",,,,https://twitter.com/dog_rates/status/786664955043049472/photo/1,12.0,10.0,None,http://twitter.com/download/iphone,https://t.co/HmlEvAMP4r,1.2,,11957,2996,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,leonberg,0.512034,True,keeshond,0.464816,True,pomeranian,0.00781249,True
297,786595970293370880,,,2016-10-13 15:54:28,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho,,,,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11.0,10.0,Dale,http://twitter.com/download/iphone,https://t.co/L8BWDD4oBX,1.1,,10497,3601,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,pembroke,0.709512,True,cardigan,0.28717800000000004,True,chow,0.000570176,True
298,786363235746385920,,,2016-10-13 00:29:39,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af,,,,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13.0,10.0,Rizzo,http://twitter.com/download/iphone,https://t.co/TVXpEJB7Wn,1.3,doggo,12189,4072,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden_retriever,0.929266,True,labrador_retriever,0.0628667,True,saluki,0.00215669,True
299,785927819176054784,,,2016-10-11 19:39:28,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop,,,,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12.0,10.0,Lucy,http://twitter.com/download/iphone,https://t.co/lntsj7Fc4Y,1.2,,12696,3652,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,teddy,0.97207,False,toy_poodle,0.00849262,True,chow,0.00288271,True
300,785639753186217984,,,2016-10-11 00:34:48,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously,,,,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",10.0,10.0,Pinot,http://twitter.com/download/iphone,https://t.co/f2wmLZTPHd,1.0,mutant,8735,2561,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,porcupine,0.978042,False,sea_urchin,0.0061063,False,echidna,0.00544197,False
301,785264754247995392,,,2016-10-09 23:44:41,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc,,,,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12.0,10.0,Doc,http://twitter.com/download/iphone,https://t.co/mWYACm4qnx,1.2,,8128,1911,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,teddy,0.6748930000000001,False,cradle,0.0567396,False,chow,0.056137,True
302,785170936622350336,,,2016-10-09 17:31:53,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10,,,,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11.0,10.0,Hero,http://twitter.com/download/iphone,https://t.co/cubFg7F4qQ,1.1,,13491,5639,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,seat_belt,0.891193,False,eskimo_dog,0.0274944,True,samoyed,0.0195303,True
303,784431430411685888,,,2016-10-07 16:33:21,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10,,,,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12.0,10.0,Stormy,http://twitter.com/download/iphone,https://t.co/PHA1vtqqpt,1.2,,6329,1491,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,miniature_poodle,0.744819,True,toy_poodle,0.243192,True,standard_poodle,0.0109202,True
304,783839966405230592,,,2016-10-06 01:23:05,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10,,,,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13.0,10.0,Riley,http://twitter.com/download/iphone,https://t.co/8TCQcsZCZ8,1.3,,33689,12643,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,quilt,0.333739,False,siamese_cat,0.136245,False,three-toed_sloth,0.117464,False
305,783466772167098368,,,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet,,,,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11.0,10.0,Finn,http://twitter.com/download/iphone,https://t.co/s8W8Del9HQ,1.1,,9468,2608,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,chihuahua,0.789,True,miniature_pinscher,0.115916,True,toy_terrier,0.0362939,True
306,783391753726550016,,,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well,,,,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13.0,10.0,Godi,http://twitter.com/download/iphone,https://t.co/BO936YdJdi,1.3,,18908,6441,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,norwegian_elkhound,0.87713,True,cairn,0.0862406,True,keeshond,0.0110191,True
307,783334639985389568,,,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave,,,,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12.0,10.0,Dave,http://twitter.com/download/iphone,https://t.co/nfprKAXqwu,1.2,,32651,13616,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,cardigan,0.593858,True,shetland_sheepdog,0.13061099999999998,True,pembroke,0.100842,True
308,782969140009107456,,,2016-10-03 15:42:44,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable,,,,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12.0,10.0,Cali,http://twitter.com/download/iphone,https://t.co/vOBV1ZqVcX,1.2,,26949,8521,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,seat_belt,0.474292,False,golden_retriever,0.17139300000000002,True,labrador_retriever,0.110592,True
309,782747134529531904,,,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back,,,,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11.0,10.0,Deacon,http://twitter.com/download/iphone,https://t.co/C6fUMnHt1H,1.1,doggo,8310,1604,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True
310,782722598790725632,,,2016-10-02 23:23:04,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine",,,,https://twitter.com/dog_rates/status/782722598790725632/photo/1,10.0,10.0,Penny,http://twitter.com/download/iphone,https://t.co/zrMVdfFej6,1.0,,19250,6238,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False
311,782305867769217024,,,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes,,,,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12.0,10.0,Sampson,http://twitter.com/download/iphone,https://t.co/pgVKxRw0s1,1.2,doggo,18630,6470,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,lhasa,0.0345955,True
312,781955203444699136,,,2016-09-30 20:33:43,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately,,,,https://twitter.com/dog_rates/status/781955203444699136/photo/1,11.0,10.0,Chipson,http://twitter.com/download/iphone,https://t.co/FjEsk7A1JV,1.1,,12357,3920,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1,pool_table,0.179568,False,dining_table,0.154396,False,microwave,0.0336905,False
313,781661882474196992,,,2016-09-30 01:08:10,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road,,,,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5.0,10.0,None,http://twitter.com/download/iphone,https://t.co/ELqelxWMrC,0.5,,11634,3129,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,pembroke,0.438087,True,golden_retriever,0.226954,True,collie,0.07065160000000001,True
314,781524693396357120,,,2016-09-29 16:03:01,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10,,,,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12.0,10.0,None,http://twitter.com/download/iphone,https://t.co/ya7bviQUUf,1.2,,23163,6426,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1,tennis_ball,0.994712,False,chesapeake_bay_retriever,0.0035225,True,labrador_retriever,0.000921439,True
315,781163403222056960,,,2016-09-28 16:07:23,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution",,,,https://twitter.com/dog_rates/status/781163403222056960/photo/1,10.0,10.0,None,http://twitter.com/download/iphone,https://t.co/YkHc7U7uUy,1.0,,10895,3168,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,shetland_sheepdog,0.973841,True,collie,0.0251876,True,border_collie,0.000297311,True
316,780931614150983680,,,2016-09-28 00:46:20,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend,,,,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13.0,10.0,None,http://twitter.com/download/iphone,https://t.co/5dUYOu4b8d,1.3,puppo,24192,8536,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False
317,780858289093574656,,,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first",,,,https://twitter.com/dog_rates/status/780858289093574656/photo/1,10.0,10.0,Dash,http://twitter.com/download/iphone,https://t.co/YElO4hvXI6,1.0,,8033,2328,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,chesapeake_bay_retriever,0.488555,True,sussex_spaniel,0.27165500000000004,True,kelpie,0.106913,True
318,780601303617732608,,,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately,,,,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12.0,10.0,Hercules,http://twitter.com/download/iphone,https://t.co/mH0IOyFdIG,1.2,,13525,3839,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,saint_bernard,0.995143,True,cardigan,0.00304359,True,english_springer,0.00104955,True
319,780543529827336192,,,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well,,,,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12.0,10.0,None,http://twitter.com/download/iphone,https://t.co/VG095mi09Q,1.2,,7040,2032,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,golden_retriever,0.628312,True,labrador_retriever,0.317365,True,tibetan_mastiff,0.0122601,True
320,780459368902959104,,,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af",,,,https://twitter.com/dog_rates/status/780459368902959104/photo/1,11.0,10.0,Bear,http://twitter.com/download/iphone,https://t.co/coi4l1T2Sm,1.1,,5892,1224,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,great_dane,0.382491,True,german_shepherd,0.312026,True,bull_mastiff,0.0332719,True
321,780192070812196864,,,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10,,,,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11.0,10.0,None,http://twitter.com/download/iphone,https://t.co/zHIqpM5Gni,1.1,,9712,2589,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,vizsla,0.144012,True,mongoose,0.09147360000000003,False,hatchet,0.0735447,False
322,779834332596887552,,,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af,,,,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11.0,10.0,Scout,http://twitter.com/download/iphone,https://t.co/x0gV2Ck3AD,1.1,,21252,8237,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,great_pyrenees,0.000917414,True
323,779377524342161408,,,2016-09-23 17:50:56,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket,,,,https://twitter.com/dog_rates/status/779377524342161408/video/1,12.0,10.0,None,http://twitter.com/download/iphone,https://t.co/KsqaIzlQ12,1.2,pupper,9831,3613,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,sundial,0.17092100000000002,False,cash_machine,0.0603586,False,maze,0.0549814,False
324,778990705243029504,,,2016-09-22 16:13:51,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af,,,,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11.0,10.0,Jay,http://twitter.com/download/iphone,https://t.co/vyx1X5eyWI,1.1,,22342,8437,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,cocker_spaniel,0.7153510000000001,True,labrador_retriever,0.207056,True,chihuahua,0.0285194,True
325,778624900596654080,,,2016-09-21 16:00:17,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with,,,,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11.0,10.0,Penny,http://twitter.com/download/iphone,https://t.co/0rRxyBQt32,1.1,,5177,1176,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,airedale,0.786089,True,irish_terrier,0.121488,True,lakeland_terrier,0.0146031,True
326,778383385161035776,,,2016-09-21 00:00:35,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet,,,,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,10.0,Nala,http://twitter.com/download/iphone,https://t.co/zP1IvAATWv,1.3,,6515,1271,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,collie,0.345266,True,borzoi,0.312823,True,border_collie,0.213011,True
327,778286810187399168,,,2016-09-20 17:36:50,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort,,,,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",11.0,10.0,Stanley,http://twitter.com/download/iphone,https://t.co/hhTfnPrWfb,1.1,,11576,3836,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,boston_bull,0.32207,True,pug,0.229903,True,muzzle,0.10142,False
328,778039087836069888,,,2016-09-20 01:12:28,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff,,,,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",12.0,10.0,None,http://twitter.com/download/iphone,https://t.co/t8Y4x9DmVD,1.2,pupper,9417,3065,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,german_shepherd,0.717776,True,malinois,0.111175,True,norwegian_elkhound,0.0588024,True
329,778027034220126208,,,2016-09-20 00:24:34,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back,,,,https://twitter.com/dog_rates/status/778027034220126208/photo/1,11.27,10.0,Sophie,http://twitter.com/download/iphone,https://t.co/QFaUiIHxHq,1.127,pupper,7320,1885,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,clumber,0.946718,True,cocker_spaniel,0.0159499,True,lhasa,0.00651911,True
330,777885040357281792,,,2016-09-19 15:00:20,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in,,,,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",3.0,10.0,Wesley,http://twitter.com/download/iphone,https://t.co/pL7wbMRW7M,0.3,,7078,1893,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,afghan_hound,0.123529,True,basset,0.119682,True,siberian_husky,0.108709,True
331,777684233540206592,,,2016-09-19 01:42:24,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing",,,,https://twitter.com/dog_rates/status/777684233540206592/photo/1,12.0,10.0,None,http://twitter.com/download/iphone,https://t.co/SuXcI9B7pQ,1.2,,12518,3403,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,cocker_spaniel,0.253442,True,golden_retriever,0.16285,True,otterhound,0.110921,True
332,777189768882946048,,,2016-09-17 16:57:35,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free,,,,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",12.0,10.0,Jeffrey,http://twitter.com/download/iphone,https://t.co/d3aLyCykn7,1.2,,15921,4999,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,chihuahua,0.988412,True,mexican_hairless,0.00417722,True,hog,0.00150658,False
333,776813020089548800,,,2016-09-16 16:00:31,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail,,,,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",12.0,10.0,Solomon,http://twitter.com/download/iphone,https://t.co/nFqLaOLUQA,1.2,,5444,1405,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True
334,776113305656188928,,,2016-09-14 17:40:06,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper,,,,https://twitter.com/dog_rates/status/776113305656188928/photo/1,11.0,10.0,Sampson,http://twitter.com/download/iphone,https://t.co/FYT9QBEnKG,1.1,pupper,13102,5068,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False
335,776088319444877312,,,2016-09-14 16:00:49,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness,,,,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",10.0,10.0,None,http://twitter.com/download/iphone,https://t.co/wOhuABgj6I,1.0,,2045,179,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,web_site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False
336,775842724423557120,,,2016-09-13 23:44:54,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af,,,,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",12.0,10.0,Blue,http://twitter.com/download/iphone,https://t.co/saRYTcxQeH,1.2,,13022,3116,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,chow,0.520022,True,bath_towel,0.0287747,False,french_bulldog,0.0259901,True
337,775733305207554048,,,2016-09-13 16:30:07,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well,,,,https://twitter.com/dog_rates/status/775733305207554048/photo/1,11.0,10.0,Anakin,http://twitter.com/download/iphone,https://t.co/9CcBSxCXXG,1.1,doggo,15413,4627,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278061,False
338,775729183532220416,,,2016-09-13 16:13:44,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10,,,,https://twitter.com/dog_rates/status/775729183532220416/photo/1,13.0,10.0,None,http://twitter.com/download/iphone,https://t.co/J39lT3b0rH,1.3,,14361,5302,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,web_site,0.989407,False,hand-held_computer,0.00213902,False,menu,0.00211536,False
